사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자
202409,경부선,세마,76147,16112,70786,15052,20241003
202409,경부선,오산대,89180,17286,82168,16549,20241003
202409,경부선,오산,266112,50303,264869,51015,20241003
202409,경부선,진위,38878,8791,35048,8320,20241003
202409,경부선,송탄,117292,21269,113696,20699,20241003
202409,경부선,서정리,203941,34551,195742,34121,20241003
202409,경부선,평택지제,109986,13362,104710,13056,20241003
202409,경부선,평택,354646,68617,354141,67181,20241003
202409,경부선,성환,148009,20798,142698,20772,20241003
202409,경부선,직산,24730,5620,24360,5233,20241003
202409,경부선,두정,211588,28123,228223,28819,20241003
202409,경부선,천안,179316,56130,164131,54871,20241003
202409,경부선,당정,141573,31226,134600,29774,20241003
202409,경부선,서동탄,34554,7510,29653,7093,20241003
202409,경부선,광명,100115,11781,81847,11438,20241003
202409,경부선,영등포,897957,273437,920564,274168,20241003
202409,경부선,대방,221108,55667,250231,57676,20241003
202409,경부선,노량진,212161,44400,209036,41962,20241003
202409,경부선,용산,1124917,140653,1136515,139248,20241003
202409,경부선,남영,225594,36781,240938,37928,20241003
202409,경부선,서울역,278662,15897,100430,4131,20241003
202409,경부선,신도림,83565,24498,90250,29639,20241003
202409,경부선,신길,188634,44499,155715,41741,20241003
202409,경부선,구로,382513,99986,395299,96672,20241003
202409,경부선,가산디지털단지,393588,36761,451129,40485,20241003
202409,경부선,금천구청,219384,76361,221409,77243,20241003
202409,경원선,동두천,39865,19000,38952,19693,20241003
202409,경원선,소요산,14411,50878,14522,50167,20241003
202409,경원선,청산,2978,2259,2286,1950,20241003
202409,경원선,도봉산,125225,104801,69783,81885,20241003
202409,경원선,전곡,24088,12606,22248,11913,20241003
202409,경원선,연천,14838,24180,13734,24357,20241003
202409,경원선,망월사,172539,69962,172354,71472,20241003
202409,경원선,회룡,214451,151301,208460,149231,20241003
202409,경원선,의정부,432497,120379,444408,121755,20241003
202409,경원선,가능,127220,58975,120968,58648,20241003
202409,경원선,이촌(국립중앙박물관),85736,31294,63208,25931,20241003
202409,경원선,서빙고,48157,19371,44695,18743,20241003
202409,경원선,한남,72955,25448,71507,24352,20241003
202409,경원선,옥수,1784,173,1196,91,20241003
202409,경원선,응봉,35656,16884,28898,14985,20241003
202409,경원선,왕십리(성동구청),406371,78521,403961,79803,20241003
202409,경원선,청량리(서울시립대입구),361754,146406,373723,157054,20241003
202409,경원선,보산,33574,14430,31714,13592,20241003
202409,경원선,외대앞,246602,46699,240511,46505,20241003
202409,경원선,녹양,82424,37934,78276,36333,20241003
202409,경원선,양주,164262,63231,155286,61143,20241003
202409,경원선,덕계,137398,36500,123470,35220,20241003
202409,경원선,덕정,149107,36725,139343,36579,20241003
202409,경원선,지행,146086,46710,149340,46682,20241003
202409,경원선,동두천중앙,53150,35624,50778,35082,20241003
202409,경원선,월계,144423,61336,129301,58485,20241003
202409,경원선,광운대,189967,57204,183287,55712,20241003
202409,경원선,석계,151499,59196,172213,63848,20241003
202409,경원선,도봉,94915,71190,87999,69757,20241003
202409,경원선,신이문,167530,68100,150930,66184,20241003
202409,경원선,방학,169772,109202,162677,106136,20241003
202409,경원선,창동,77,2,0,0,20241003
202409,경원선,녹천,85410,37417,69183,33887,20241003
202409,경의선,운정,180424,41633,164300,40666,20241003
202409,경의선,신촌,22524,3470,27778,4324,20241003
202409,경의선,효창공원앞,73012,15967,80389,17831,20241003
202409,경의선,서강대,55158,11738,55438,10958,20241003
202409,경의선,가좌,119776,44446,113197,44188,20241003
202409,경의선,수색,69456,18446,70639,18423,20241003
202409,경의선,한국항공대,72462,9168,67502,9075,20241003
202409,경의선,강매,68939,18195,57287,17065,20241003
202409,경의선,행신,189921,36384,188191,37105,20241003
202409,경의선,능곡,100631,34147,92889,33824,20241003
202409,경의선,곡산,12542,5800,12705,5850,20241003
202409,경의선,백마,164675,38113,158576,37768,20241003
202409,경의선,풍산,133004,41530,124339,40356,20241003
202409,경의선,일산,232996,69914,225998,70323,20241003
202409,경의선,탄현,174916,41807,167143,41168,20241003
202409,경의선,야당,210683,41381,213881,40420,20241003
202409,경의선,금릉,124633,30552,117333,29816,20241003
202409,경의선,금촌,146941,46550,142038,46751,20241003
202409,경의선,월롱,48294,8870,43084,9438,20241003
202409,경의선,파주,33899,7898,26670,7106,20241003
202409,경의선,문산,118589,45487,115599,45363,20241003
202409,경의선,임진강,767,782,810,670,20241003
202409,경의선,운천,73,140,33,128,20241003
202409,경의선,서울역,94567,16598,117019,18758,20241003
202409,경의선,공덕,98732,15256,78022,14591,20241003
202409,경의선,홍대입구,60370,5471,72977,6101,20241003
202409,경의선,디지털미디어시티,67330,12660,61954,13631,20241003
202409,경의선,계양,9,0,0,0,20241003
202409,경의선,검암,2,0,0,0,20241003
202409,경인선,도화,78416,40129,69751,38660,20241003
202409,경인선,개봉,431963,161408,417957,166911,20241003
202409,경인선,오류동,229804,90270,208944,87433,20241003
202409,경인선,역곡,576314,152202,568725,157096,20241003
202409,경인선,부천,676409,231805,673569,235270,20241003
202409,경인선,송내,573535,128791,563819,128300,20241003
202409,경인선,부평,685686,151032,730793,156653,20241003
202409,경인선,백운,147224,61859,139834,61467,20241003
202409,경인선,동암,327174,109108,328235,110587,20241003
202409,경인선,주안,435535,94456,390943,84532,20241003
202409,경인선,제물포,231951,66546,221296,65684,20241003
202409,경인선,동인천,272328,118278,252869,115981,20241003
202409,경인선,인천,88599,43301,68327,39425,20241003
202409,경인선,구일,161607,47766,165362,47355,20241003
202409,경인선,소사,158749,57778,149728,56167,20241003
202409,경인선,부개,170300,69379,156369,67252,20241003
202409,경인선,간석,113814,47577,107572,45970,20241003
202409,경인선,도원,64904,29038,64713,30148,20241003
202409,경인선,온수(성공회대입구),131865,51707,120455,49660,20241003
202409,경인선,중동,176641,76202,161129,74668,20241003
202409,경춘선,김유정,8222,4667,8749,4917,20241003
202409,경춘선,신내,55309,19813,50061,19148,20241003
202409,경춘선,갈매,55505,20499,47426,19050,20241003
202409,경춘선,별내,54710,21452,48072,19223,20241003
202409,경춘선,퇴계원,66605,30360,59616,29191,20241003
202409,경춘선,사릉,45297,17098,42938,17074,20241003
202409,경춘선,금곡,26679,17110,25315,16684,20241003
202409,경춘선,평내호평,131102,49038,127033,47306,20241003
202409,경춘선,천마산,27095,18191,23891,18231,20241003
202409,경춘선,마석,80067,37164,77549,37266,20241003
202409,경춘선,대성리,17719,6745,18091,6422,20241003
202409,경춘선,청평,36182,21065,34324,20938,20241003
202409,경춘선,상천,4444,5898,3996,5763,20241003
202409,경춘선,가평,50529,19935,49537,19612,20241003
202409,경춘선,굴봉산,1665,2371,1566,2374,20241003
202409,경춘선,백양리,1494,1566,1345,1492,20241003
202409,경춘선,강촌,11421,5467,10829,5499,20241003
202409,경춘선,남춘천,68355,26919,68906,27901,20241003
202409,경춘선,춘천,40515,17432,35896,14789,20241003
202409,공항철도 1호선,영종,98614,22611,99545,22444,20241003
202409,공항철도 1호선,서울역,401160,34740,355702,31387,20241003
202409,공항철도 1호선,공덕,73469,8892,98373,10573,20241003
202409,공항철도 1호선,홍대입구,415335,19573,399316,18132,20241003
202409,공항철도 1호선,디지털미디어시티,329120,27874,305793,26513,20241003
202409,공항철도 1호선,마곡나루(서울식물원),254999,15519,244627,15583,20241003
202409,공항철도 1호선,김포공항,259691,23552,150988,14974,20241003
202409,공항철도 1호선,계양,326416,37750,307704,36104,20241003
202409,공항철도 1호선,검암,158727,17157,164000,17305,20241003
202409,공항철도 1호선,청라국제도시,189664,15818,180849,15669,20241003
202409,공항철도 1호선,운서,245535,30865,260921,31232,20241003
202409,공항철도 1호선,공항화물청사,44119,9558,56697,9477,20241003
202409,공항철도 1호선,인천공항1터미널,427619,41439,407165,39259,20241003
202409,공항철도 1호선,인천공항2터미널,211486,21598,179102,18943,20241003
202409,과천선,인덕원,541115,119647,550368,124180,20241003
202409,과천선,선바위,168966,34534,143171,33229,20241003
202409,과천선,경마공원,81195,70154,81949,69874,20241003
202409,과천선,대공원,79580,38130,80601,39261,20241003
202409,과천선,과천,133278,47819,119058,45181,20241003
202409,과천선,정부과천청사,260082,58774,271589,58440,20241003
202409,과천선,범계,627134,119052,627660,116892,20241003
202409,과천선,평촌,383017,66322,366484,65810,20241003
202409,분당선,대모산입구,124056,37757,115045,37128,20241003
202409,분당선,매교,116673,25849,114659,26152,20241003
202409,분당선,수원시청,330026,47853,359531,49278,20241003
202409,분당선,매탄권선,124212,23681,118030,22872,20241003
202409,분당선,망포,359490,42515,342479,40945,20241003
202409,분당선,영통,220005,34022,221077,33883,20241003
202409,분당선,청명,103046,22374,99782,22600,20241003
202409,분당선,상갈,116357,31748,111300,30941,20241003
202409,분당선,기흥,250183,45932,234329,45623,20241003
202409,분당선,신갈,96027,30432,93515,30235,20241003
202409,분당선,구성,138076,39955,140235,40152,20241003
202409,분당선,죽전,314029,74055,349819,79602,20241003
202409,분당선,보정,48591,20123,42913,18925,20241003
202409,분당선,이매,120806,39340,113082,38558,20241003
202409,분당선,오리,231886,73873,189077,63584,20241003
202409,분당선,미금,297785,110291,310060,115855,20241003
202409,분당선,정자,401875,68067,419906,68294,20241003
202409,분당선,수내,283739,75912,286286,74598,20241003
202409,분당선,서현,523353,125424,538461,121777,20241003
202409,분당선,야탑,522029,160789,554490,161838,20241003
202409,분당선,모란,401372,177739,401012,195104,20241003
202409,분당선,태평,278072,91279,253125,94227,20241003
202409,분당선,가천대,277046,28040,285511,28394,20241003
202409,분당선,선정릉,154331,30908,161947,30151,20241003
202409,분당선,강남구청,200706,38183,237305,41689,20241003
202409,분당선,압구정로데오,461540,45601,519388,43859,20241003
202409,분당선,서울숲,311175,32002,317196,31279,20241003
202409,분당선,수원,204664,34271,186903,32088,20241003
202409,분당선,복정,150,3,0,0,20241003
202409,분당선,수서,392592,74512,409078,78428,20241003
202409,분당선,개포동,92479,32006,93232,32853,20241003
202409,분당선,구룡,69746,26843,67355,26589,20241003
202409,분당선,도곡,144522,50527,148285,49077,20241003
202409,분당선,한티,368110,70918,390180,72446,20241003
202409,분당선,선릉,269929,43763,417377,58370,20241003
202409,서해선,김포공항,74404,10682,96627,17233,20241003
202409,서해선,부천종합운동장,64604,8415,53471,6520,20241003
202409,서해선,원종,93264,39307,91182,40248,20241003
202409,수인선,어천,33526,8163,31844,8827,20241003
202409,수인선,야목,8661,2973,7231,2498,20241003
202409,수인선,사리,119972,20900,102453,18963,20241003
202409,수인선,달월,1449,926,1372,579,20241003
202409,수인선,월곶,66381,20160,58822,19965,20241003
202409,수인선,소래포구,112125,67348,109757,66093,20241003
202409,수인선,인천논현,116298,37275,124925,37857,20241003
202409,수인선,호구포,82754,22733,85271,22477,20241003
202409,수인선,남동인더스파크,49502,6642,55535,6815,20241003
202409,수인선,원인재,90901,34593,94502,35050,20241003
202409,수인선,연수,105519,33952,103122,33878,20241003
202409,수인선,송도,45873,21734,40705,21073,20241003
202409,수인선,인하대,176083,31142,166609,29863,20241003
202409,수인선,숭의,84003,31194,76055,29512,20241003
202409,수인선,신포,37897,14690,38061,14702,20241003
202409,수인선,인천,21471,15282,36923,19566,20241003
202409,수인선,고색,122901,21164,117695,19674,20241003
202409,수인선,오목천,112892,18179,96076,17682,20241003
202409,신림선,당곡,93075,39706,88979,38951,20241003
202409,신림선,샛강,56279,14600,68605,13850,20241003
202409,신림선,대방,65116,17627,47669,14970,20241003
202409,신림선,서울지방병무청,59746,25321,64033,27255,20241003
202409,신림선,보라매,88735,24840,79642,22117,20241003
202409,신림선,보라매공원,43371,17269,46315,18012,20241003
202409,신림선,보라매병원,135194,53031,143099,52590,20241003
202409,신림선,신림,41008,18411,50285,21064,20241003
202409,신림선,서원,72106,25267,60724,24672,20241003
202409,신림선,서울대벤처타운,200615,64579,177073,63780,20241003
202409,신림선,관악산(서울대),61039,37036,62906,37120,20241003
202409,안산선,산본,340388,106258,363520,107457,20241003
202409,안산선,대야미,106033,33517,92868,31453,20241003
202409,안산선,반월,86656,32597,83665,32219,20241003
202409,안산선,수리산,79433,31666,63533,29341,20241003
202409,안산선,상록수,359423,71717,361685,72855,20241003
202409,안산선,한대앞,236812,44901,235793,46596,20241003
202409,안산선,중앙,457739,68277,483843,67851,20241003
202409,안산선,고잔,212254,38279,202556,36730,20241003
202409,안산선,초지,123805,19118,124285,19337,20241003
202409,안산선,안산,334678,38952,316785,37493,20241003
202409,안산선,신길온천,49250,10897,43658,10357,20241003
202409,안산선,정왕,263774,30933,264301,32129,20241003
202409,안산선,오이도,197451,37481,194944,37465,20241003
202409,우이신설선,솔샘,118324,40824,106811,42440,20241003
202409,우이신설선,북한산우이,58715,36492,51712,37738,20241003
202409,우이신설선,솔밭공원,44583,30031,39736,31546,20241003
202409,우이신설선,4.19민주묘지,68204,37910,67505,33740,20241003
202409,우이신설선,가오리,69714,50774,66938,51964,20241003
202409,우이신설선,화계,55460,46527,50396,46806,20241003
202409,우이신설선,삼양,31248,28998,31678,31428,20241003
202409,우이신설선,삼양사거리,35184,37646,34803,37200,20241003
202409,우이신설선,북한산보국문,135075,44165,123080,43237,20241003
202409,우이신설선,정릉,86253,47094,74933,43387,20241003
202409,우이신설선,성신여대입구(돈암),72483,31500,83675,30320,20241003
202409,우이신설선,보문,31435,16068,31065,16288,20241003
202409,우이신설선,신설동,34473,31059,34162,28086,20241003
202409,일산선,대화,298285,83918,227957,77601,20241003
202409,일산선,원흥,246058,65776,234022,63015,20241003
202409,일산선,지축,53,1,0,0,20241003
202409,일산선,삼송,435283,97481,411018,97780,20241003
202409,일산선,원당,224187,80801,209960,80594,20241003
202409,일산선,화정,350409,121591,359599,123187,20241003
202409,일산선,대곡,72630,14320,52955,12511,20241003
202409,일산선,백석,200838,76741,205000,76418,20241003
202409,일산선,마두,145552,69285,147367,70702,20241003
202409,일산선,정발산,148495,56532,154431,54045,20241003
202409,일산선,주엽,176709,93136,177352,95294,20241003
202409,장항선,신창(순천향대),64378,7457,62601,6797,20241003
202409,장항선,봉명,26220,10393,26240,10067,20241003
202409,장항선,쌍용(나사렛대),66132,14687,63375,14090,20241003
202409,장항선,아산,118809,13321,102492,12517,20241003
202409,장항선,배방,30048,6632,29539,6405,20241003
202409,장항선,온양온천,89831,53918,91516,54382,20241003
202409,장항선,탕정,45743,6812,41578,6377,20241003
202409,중앙선,상봉,123850,43567,122522,41751,20241003
202409,중앙선,팔당,17247,9939,18392,9711,20241003
202409,중앙선,도심,50714,20624,38759,18757,20241003
202409,중앙선,덕소,110217,46158,108957,46632,20241003
202409,중앙선,양정,9322,7608,7737,6960,20241003
202409,중앙선,도농,212350,64702,190493,62501,20241003
202409,중앙선,구리,199611,60472,207425,61797,20241003
202409,중앙선,양원,63971,22525,62129,22705,20241003
202409,중앙선,망우,146198,71233,139418,71668,20241003
202409,중앙선,중랑,106304,49900,100793,49314,20241003
202409,중앙선,회기,646916,118939,614988,115717,20241003
202409,중앙선,지평,865,1062,1004,1090,20241003
202409,중앙선,용문,33035,38831,32610,38556,20241003
202409,중앙선,원덕,5214,6390,4836,6138,20241003
202409,중앙선,양평,63711,36327,63940,36895,20241003
202409,중앙선,오빈,4769,4528,4592,4610,20241003
202409,중앙선,아신,10142,7252,10768,7471,20241003
202409,중앙선,국수,11924,9455,11200,9580,20241003
202409,중앙선,신원,2948,4146,2416,3815,20241003
202409,중앙선,양수,36055,24018,35255,23954,20241003
202409,중앙선,운길산,12939,11232,11981,11415,20241003
202408,1호선,동묘앞,143866,138732,144748,138584,20240903
202408,1호선,종로3가,441611,260927,405377,240111,20240903
202408,1호선,종각,930928,138968,928840,129406,20240903
202408,1호선,시청,606007,98200,610797,95669,20240903
202408,1호선,서울역,1407719,199799,1321125,190124,20240903
202408,1호선,청량리(서울시립대입구),376838,278510,364622,283470,20240903
202408,1호선,제기동,224270,248075,212464,263675,20240903
202408,1호선,동대문,223591,114899,216447,113569,20240903
202408,1호선,종로5가,436990,227270,426999,220774,20240903
202408,1호선,신설동,283898,115092,275451,112469,20240903
202408,2호선,신대방,590432,127652,558274,127332,20240903
202408,2호선,시청,664335,57348,620202,52671,20240903
202408,2호선,을지로입구,1291467,99577,1319526,92561,20240903
202408,2호선,을지로3가,625372,68400,623457,66163,20240903
202408,2호선,을지로4가,325558,71567,320688,69607,20240903
202408,2호선,동대문역사문화공원(DDP),379213,53404,438835,57805,20240903
202408,2호선,신당,330386,88592,349134,90513,20240903
202408,2호선,상왕십리,335684,67843,327831,69463,20240903
202408,2호선,왕십리(성동구청),387795,50688,360320,46786,20240903
202408,2호선,한양대,198675,12081,210258,12766,20240903
202408,2호선,뚝섬,624695,61845,654511,62204,20240903
202408,2호선,성수,1121166,93937,1238211,94377,20240903
202408,2호선,건대입구,932728,88126,997043,91230,20240903
202408,2호선,구의(광진구청),600038,102652,577017,103209,20240903
202408,2호선,강변(동서울터미널),743280,110188,707227,107744,20240903
202408,2호선,잠실나루,321432,84088,307227,83365,20240903
202408,2호선,잠실(송파구청),2172606,216928,2127004,210660,20240903
202408,2호선,잠실새내,575636,111934,569761,110030,20240903
202408,2호선,종합운동장,444894,50972,496166,53130,20240903
202408,2호선,삼성(무역센터),1463111,122646,1476291,113383,20240903
202408,2호선,선릉,1322055,233681,1163207,205894,20240903
202408,2호선,역삼,1229925,135873,1405059,139743,20240903
202408,2호선,강남,2153301,149637,2131810,129818,20240903
202408,2호선,교대(법원.검찰청),692801,136195,827526,157599,20240903
202408,2호선,서초,522258,80004,499970,79046,20240903
202408,2호선,방배,351251,70033,362892,69106,20240903
202408,2호선,사당,962413,185576,1069206,179990,20240903
202408,2호선,낙성대(강감찬),678830,109625,646662,110860,20240903
202408,2호선,서울대입구(관악구청),1126524,175720,1099600,165680,20240903
202408,2호선,봉천,537615,150455,493500,150546,20240903
202408,2호선,신림,1390669,196631,1335762,194784,20240903
202408,2호선,구로디지털단지,1381162,200215,1365741,202012,20240903
202408,2호선,대림(구로구청),553529,127649,563073,131383,20240903
202408,2호선,신도림,1232944,229008,1212202,215756,20240903
202408,2호선,문래,536176,88147,558179,87115,20240903
202408,2호선,영등포구청,506955,99290,524985,97255,20240903
202408,2호선,당산,426134,53533,496620,58376,20240903
202408,2호선,합정,883412,64508,972065,65160,20240903
202408,2호선,홍대입구,2097624,95277,2269589,92668,20240903
202408,2호선,신촌,948728,119648,972607,117407,20240903
202408,2호선,이대,380375,48873,416820,51903,20240903
202408,2호선,아현,240858,64376,219319,63325,20240903
202408,2호선,충정로(경기대입구),228692,45142,242183,45257,20240903
202408,2호선,용답,63688,17745,61380,17539,20240903
202408,2호선,신답,35401,9041,39526,9680,20240903
202408,2호선,신설동,74802,30717,71049,32761,20240903
202408,2호선,도림천,28299,8730,29134,9553,20240903
202408,2호선,양천구청,133595,49592,141400,50441,20240903
202408,2호선,신정네거리,208249,71704,216107,73008,20240903
202408,2호선,용두(동대문구청),47643,22643,47019,23761,20240903
202408,3호선,약수,283463,80925,277964,75306,20240903
202408,3호선,구파발,490912,134620,482179,130515,20240903
202408,3호선,연신내,724966,252251,682601,243001,20240903
202408,3호선,불광,330768,140072,349820,156938,20240903
202408,3호선,녹번,344370,77612,306181,75737,20240903
202408,3호선,홍제,357533,135840,333841,134671,20240903
202408,3호선,무악재,91130,32609,85180,34662,20240903
202408,3호선,독립문,152339,67887,153063,66374,20240903
202408,3호선,경복궁(정부서울청사),578245,76792,590087,73055,20240903
202408,3호선,안국,644247,95389,661100,99842,20240903
202408,3호선,종로3가,251009,63670,285961,70205,20240903
202408,3호선,을지로3가,277508,44813,279439,42248,20240903
202408,3호선,충무로,321,6,0,0,20240903
202408,3호선,동대입구,225238,34625,247893,35819,20240903
202408,3호선,지축,174406,35916,173420,34445,20240903
202408,3호선,금호,171795,52045,158448,51107,20240903
202408,3호선,옥수,189487,58380,196874,57914,20240903
202408,3호선,압구정,737758,127687,797452,125938,20240903
202408,3호선,신사,707864,66323,750814,63386,20240903
202408,3호선,잠원,111677,31086,107589,29447,20240903
202408,3호선,고속터미널,1300052,228590,1243798,215744,20240903
202408,3호선,교대(법원.검찰청),370443,76373,215780,46863,20240903
202408,3호선,남부터미널(예술의전당),725983,117411,738745,118540,20240903
202408,3호선,양재(서초구청),851180,136908,923053,137714,20240903
202408,3호선,매봉,268892,69707,260226,64314,20240903
202408,3호선,도곡,132573,29427,130194,26713,20240903
202408,3호선,대치,307670,68589,293614,66297,20240903
202408,3호선,학여울,74429,17160,76569,16812,20240903
202408,3호선,대청,237236,60639,219954,58941,20240903
202408,3호선,일원,228560,66456,219694,66673,20240903
202408,3호선,수서,419577,116508,417694,113089,20240903
202408,3호선,가락시장,171436,75526,165749,73971,20240903
202408,3호선,경찰병원,162950,44242,162884,45304,20240903
202408,3호선,오금,150441,31372,133022,29318,20240903
202408,4호선,남태령,32367,8603,25700,7893,20240903
202408,4호선,당고개,197274,81817,163895,80130,20240903
202408,4호선,상계,416024,122469,379798,118793,20240903
202408,4호선,노원,646427,149881,733399,154470,20240903
202408,4호선,창동,531622,222289,563724,230341,20240903
202408,4호선,쌍문,647466,173547,588582,170131,20240903
202408,4호선,수유(강북구청),765298,188937,761390,189087,20240903
202408,4호선,미아(서울사이버대학),310489,115486,292059,116576,20240903
202408,4호선,미아사거리,572104,184849,556070,185579,20240903
202408,4호선,길음,459093,120103,443026,119916,20240903
202408,4호선,성신여대입구(돈암),514943,87346,502759,87470,20240903
202408,4호선,한성대입구(삼선교),299088,72015,285373,69131,20240903
202408,4호선,혜화,909898,123691,930746,121384,20240903
202408,4호선,사당,654563,94766,567185,94992,20240903
202408,4호선,동대문,398416,134826,417533,130541,20240903
202408,4호선,동대문역사문화공원(DDP),509775,60607,442204,54216,20240903
202408,4호선,충무로,706584,107487,733544,108070,20240903
202408,4호선,명동,931074,69772,1009560,71479,20240903
202408,4호선,회현(남대문시장),546985,183190,571043,182753,20240903
202408,4호선,서울역,322247,40376,616588,53009,20240903
202408,4호선,숙대입구(갈월),346217,54980,340211,50866,20240903
202408,4호선,삼각지,160587,22270,192889,23146,20240903
202408,4호선,신용산,520173,55504,564377,56242,20240903
202408,4호선,이촌(국립중앙박물관),224341,48399,242261,50858,20240903
202408,4호선,동작(현충원),27024,11091,30075,10982,20240903
202408,4호선,총신대입구(이수),386495,149009,420761,156792,20240903
202408,5호선,충정로(경기대입구),108257,14880,110627,15192,20240903
202408,5호선,방화,140784,58801,133067,58224,20240903
202408,5호선,개화산,127333,42633,121650,40836,20240903
202408,5호선,김포공항,303834,65100,196617,55618,20240903
202408,5호선,송정,131778,50134,123061,48091,20240903
202408,5호선,마곡,281083,45737,286005,44899,20240903
202408,5호선,발산,515326,104621,539982,101315,20240903
202408,5호선,우장산,311804,99732,304615,103764,20240903
202408,5호선,화곡,635145,149602,586300,142724,20240903
202408,5호선,까치산,620772,158149,588277,158992,20240903
202408,5호선,신정(은행정),304285,64693,247369,62916,20240903
202408,5호선,목동,375793,81565,402228,83006,20240903
202408,5호선,오목교(목동운동장앞),504837,88003,538804,87638,20240903
202408,5호선,양평,178960,30563,173374,29840,20240903
202408,5호선,영등포구청,106859,20002,104028,19638,20240903
202408,5호선,영등포시장,249111,76635,250402,78060,20240903
202408,5호선,신길,129584,12425,130461,12691,20240903
202408,5호선,여의도,728196,54927,773628,51275,20240903
202408,5호선,여의나루,353048,30625,406577,30172,20240903
202408,5호선,마포,338531,63078,346573,61918,20240903
202408,5호선,공덕,341158,46755,363523,44268,20240903
202408,5호선,애오개,147860,38828,145204,37029,20240903
202408,5호선,서대문,454992,69172,462183,64726,20240903
202408,5호선,광화문(세종문화회관),814315,88266,863330,86497,20240903
202408,5호선,종로3가,343628,90255,351902,93054,20240903
202408,5호선,을지로4가,132039,38477,137232,38601,20240903
202408,5호선,동대문역사문화공원(DDP),78266,8331,89075,9472,20240903
202408,5호선,청구,82717,23969,81717,20427,20240903
202408,5호선,신금호,139232,38562,143863,43611,20240903
202408,5호선,행당,172875,51384,152632,46265,20240903
202408,5호선,왕십리(성동구청),104563,25708,127088,25969,20240903
202408,5호선,마장,119626,41737,109560,40711,20240903
202408,5호선,답십리,355872,83150,318102,80080,20240903
202408,5호선,장한평,438261,99238,428681,101249,20240903
202408,5호선,군자(능동),282696,37622,309434,41941,20240903
202408,5호선,아차산(어린이대공원후문),312064,98799,304453,97264,20240903
202408,5호선,광나루(장신대),269738,65914,250684,62959,20240903
202408,5호선,천호(풍납토성),418570,150850,402410,152454,20240903
202408,5호선,강동,411801,114240,400472,111222,20240903
202408,5호선,길동,160962,80101,165447,82050,20240903
202408,5호선,굽은다리(강동구민회관앞),200340,84593,194931,79972,20240903
202408,5호선,명일,167236,67261,168475,69290,20240903
202408,5호선,고덕,213506,77031,206592,75363,20240903
202408,5호선,상일동,310089,90776,291799,89612,20240903
202408,5호선,둔촌동,181931,67766,180096,68297,20240903
202408,5호선,올림픽공원(한국체대),119375,40406,109331,35088,20240903
202408,5호선,방이,157170,49996,161451,49176,20240903
202408,5호선,오금,78190,21902,79706,20916,20240903
202408,5호선,개롱,128971,53383,134179,54961,20240903
202408,5호선,거여,211278,66443,203929,64594,20240903
202408,5호선,마천,147055,57568,128702,58756,20240903
202408,5호선,강일,120339,42808,108821,41823,20240903
202408,5호선,미사,416012,86472,423927,86018,20240903
202408,5호선,하남풍산,93262,34147,93443,33992,20240903
202408,5호선,하남시청(덕풍?신장),158754,75556,146909,75489,20240903
202408,5호선,하남검단산,137978,56649,129661,55870,20240903
202408,6호선,응암,370952,121147,363562,120597,20240903
202408,6호선,역촌,74270,36944,91955,35844,20240903
202408,6호선,불광,97471,48060,96657,39094,20240903
202408,6호선,독바위,58639,21983,58029,26704,20240903
202408,6호선,연신내,103,3,0,0,20240903
202408,6호선,구산,177718,55910,122398,59086,20240903
202408,6호선,새절(신사),262093,89694,236687,89821,20240903
202408,6호선,증산(명지대앞),199285,72380,195392,72837,20240903
202408,6호선,디지털미디어시티,342608,57360,371437,57585,20240903
202408,6호선,월드컵경기장(성산),129622,52220,150784,50795,20240903
202408,6호선,마포구청,329132,80999,295156,75003,20240903
202408,6호선,망원,366850,80990,395883,84946,20240903
202408,6호선,합정,365217,40346,356564,37214,20240903
202408,6호선,상수,271534,20505,311146,20537,20240903
202408,6호선,광흥창(서강),206251,53974,196265,52732,20240903
202408,6호선,대흥(서강대앞),198380,46494,208576,46011,20240903
202408,6호선,공덕,445514,76651,435343,73102,20240903
202408,6호선,효창공원앞,162013,36734,141025,33801,20240903
202408,6호선,삼각지,203497,20342,176060,16164,20240903
202408,6호선,녹사평(용산구청),131761,17021,134394,16318,20240903
202408,6호선,이태원,306530,28157,349591,28237,20240903
202408,6호선,한강진,267984,15498,318621,15121,20240903
202408,6호선,버티고개,45127,14316,44081,15803,20240903
202408,6호선,약수,83195,21046,82193,21020,20240903
202408,6호선,청구,88780,19876,82810,21124,20240903
202408,6호선,신당,203235,38257,206998,37489,20240903
202408,6호선,동묘앞,176397,64264,181751,61935,20240903
202408,6호선,창신,75703,20180,58552,18876,20240903
202408,6호선,보문,187433,31172,171323,29170,20240903
202408,6호선,안암(고대병원앞),265617,37225,263732,36273,20240903
202408,6호선,고려대(종암),191391,34392,180906,33524,20240903
202408,6호선,월곡(동덕여대),247492,70390,242017,69754,20240903
202408,6호선,상월곡(한국과학기술연구원),136885,41858,119790,40730,20240903
202408,6호선,돌곶이,221116,64363,198876,63227,20240903
202408,6호선,석계,264353,81218,266750,80909,20240903
202408,6호선,태릉입구,121653,34031,135790,34503,20240903
202408,6호선,화랑대(서울여대입구),257409,49681,200413,44447,20240903
202408,6호선,봉화산(서울의료원),192096,52020,177869,51265,20240903
202408,6호선,신내,16,0,0,0,20240903
202408,7호선,장암,62853,15794,26102,12781,20240903
