사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자
202309,7호선,마들,275392,90855,251999,88918,20231003
202309,7호선,노원,435928,126418,459269,120117,20231003
202309,7호선,중계,320257,97123,288595,92919,20231003
202309,7호선,하계,397402,109775,368976,105501,20231003
202309,7호선,공릉(서울과학기술대),276222,72903,269347,73054,20231003
202309,7호선,태릉입구,218086,46092,207389,42049,20231003
202309,7호선,먹골,222089,67181,213464,68432,20231003
202309,7호선,중화,236232,65157,227818,64592,20231003
202309,7호선,상봉(시외버스터미널),406937,74735,392233,72384,20231003
202309,7호선,면목,344501,95457,326155,98324,20231003
202309,7호선,사가정,354373,102333,352265,102378,20231003
202309,7호선,용마산(용마폭포공원),129686,35113,125083,38472,20231003
202309,7호선,중곡,241245,61971,219089,62213,20231003
202309,7호선,군자(능동),344209,80796,261328,68914,20231003
202309,7호선,어린이대공원(세종대),441539,43314,449639,42885,20231003
202309,7호선,건대입구,337937,59334,357334,54420,20231003
202309,7호선,청담,430309,74468,477983,71887,20231003
202309,7호선,강남구청,385195,50922,430381,51835,20231003
202309,7호선,학동,544300,59644,576428,57377,20231003
202309,7호선,논현,424295,42159,437020,40933,20231003
202309,7호선,반포,139596,36038,136252,34466,20231003
202309,7호선,고속터미널,435153,75158,350603,66332,20231003
202309,7호선,내방,316033,72248,322190,69758,20231003
202309,7호선,이수,364924,77755,353690,73908,20231003
202309,7호선,남성,252584,73839,230696,73060,20231003
202309,7호선,숭실대입구(살피재),368406,64945,370181,66910,20231003
202309,7호선,상도,286217,63655,280181,60005,20231003
202309,7호선,장승배기,192740,67957,183445,68976,20231003
202309,7호선,신대방삼거리,329531,90639,304811,93459,20231003
202309,7호선,보라매,162437,31212,165188,33062,20231003
202309,7호선,신풍,244444,72356,225535,71087,20231003
202309,7호선,대림(구로구청),227646,42026,229350,41117,20231003
202309,7호선,남구로,349956,61297,365058,61924,20231003
202309,7호선,가산디지털단지,1004540,86759,1006764,82562,20231003
202309,7호선,철산,489858,100532,500330,99428,20231003
202309,7호선,광명사거리,426801,151828,414523,157926,20231003
202309,7호선,천왕,258165,59215,243261,58735,20231003
202309,7호선,온수(성공회대입구),241869,41347,225449,39219,20231003
202309,7호선,굴포천,1,0,0,0,20231003
202309,8호선,문정,481642,58277,501480,57677,20231003
202309,8호선,장지,386105,82177,351882,77322,20231003
202309,8호선,신흥,102478,40839,107272,43142,20231003
202309,8호선,복정,223953,40095,186296,35715,20231003
202309,8호선,산성,116706,31468,115402,33904,20231003
202309,8호선,남한산성입구(성남법원.검찰청),320985,74795,288145,70683,20231003
202309,8호선,단대오거리,265871,72436,251926,70102,20231003
202309,8호선,암사,409495,106710,352610,104751,20231003
202309,8호선,수진,109300,45004,97404,43540,20231003
202309,8호선,강동구청,217328,65396,222367,65438,20231003
202309,8호선,몽촌토성(평화의문),154491,34688,156520,33700,20231003
202309,8호선,잠실(송파구청),363445,75143,438061,74104,20231003
202309,8호선,모란,86058,56654,71493,44641,20231003
202309,8호선,석촌,166895,50183,200250,53126,20231003
202309,8호선,송파,195550,63437,189629,62511,20231003
202309,8호선,천호(풍납토성),327392,85705,392998,82819,20231003
202309,8호선,가락시장,152238,69022,173421,70854,20231003
202309,8호선,남위례,157209,30978,160775,30268,20231003
202309,9호선,증미,169815,36580,160320,36833,20231003
202309,9호선,가양,477216,134981,457629,131531,20231003
202309,9호선,양천향교,225802,47382,227168,46923,20231003
202309,9호선,마곡나루(서울식물원),322199,34631,319248,34011,20231003
202309,9호선,신방화,147950,47128,142994,47614,20231003
202309,9호선,공항시장,61276,24334,64714,26076,20231003
202309,9호선,김포공항,184536,18684,280534,24238,20231003
202309,9호선,개화,63964,13750,41990,11117,20231003
202309,9호선,신논현,805038,52727,788446,51173,20231003
202309,9호선,사평,87273,23495,82897,23596,20231003
202309,9호선,고속터미널,387072,64937,564997,77387,20231003
202309,9호선,신반포,87800,26121,89113,26658,20231003
202309,9호선,구반포,19986,8681,20422,8942,20231003
202309,9호선,동작(현충원),46486,14122,38486,12732,20231003
202309,9호선,흑석(중앙대입구),224117,55319,224497,55671,20231003
202309,9호선,노들,109081,32772,87186,30085,20231003
202309,9호선,노량진,653287,90779,635445,90796,20231003
202309,9호선,샛강,140538,28892,139922,28296,20231003
202309,9호선,여의도,731462,49824,706051,46357,20231003
202309,9호선,국회의사당,406788,59723,430284,54302,20231003
202309,9호선,당산,472250,68181,470681,63858,20231003
202309,9호선,선유도,204631,30412,191413,29713,20231003
202309,9호선,신목동,94722,23913,80206,22542,20231003
202309,9호선,염창,416259,75443,393955,73600,20231003
202309,9호선,등촌,241081,83476,226654,83304,20231003
202309,9호선2~3단계,석촌,221448,39377,195526,34572,20231003
202309,9호선2~3단계,중앙보훈병원,241095,79793,206085,78008,20231003
202309,9호선2~3단계,둔촌오륜,25388,6927,22976,7473,20231003
202309,9호선2~3단계,올림픽공원(한국체대),218524,32163,233591,32086,20231003
202309,9호선2~3단계,한성백제,67990,18350,59718,16430,20231003
202309,9호선2~3단계,송파나루,120128,28979,130743,30263,20231003
202309,9호선2~3단계,석촌고분,150430,39129,145595,39618,20231003
202309,9호선2~3단계,삼전,168645,38379,156157,37672,20231003
202309,9호선2~3단계,종합운동장,111157,22149,113109,20397,20231003
202309,9호선2~3단계,봉은사,511029,55167,533163,52804,20231003
202309,9호선2~3단계,삼성중앙,178616,27151,185184,26580,20231003
202309,9호선2~3단계,선정릉,233770,26843,249644,27556,20231003
202309,9호선2~3단계,언주,273352,31067,274749,30336,20231003
202309,경강선,여주,69432,18935,70479,19119,20231003
202309,경강선,판교,136365,18004,138934,15857,20231003
202309,경강선,이매,28847,7406,23578,6662,20231003
202309,경강선,삼동,56725,13494,50655,13593,20231003
202309,경강선,경기광주,198476,33232,183332,32854,20231003
202309,경강선,초월,83844,15480,77174,15003,20231003
202309,경강선,곤지암,56440,15059,54504,15215,20231003
202309,경강선,신둔도예촌,37515,8207,34533,8034,20231003
202309,경강선,이천,72265,15218,77637,16326,20231003
202309,경강선,부발,60149,10188,57435,10124,20231003
202309,경강선,세종대왕릉,7212,3831,7225,3975,20231003
202309,경부선,구로,401249,97417,417876,93992,20231003
202309,경부선,서울역,249636,14805,86554,3374,20231003
202309,경부선,남영,244681,37755,256642,38609,20231003
202309,경부선,용산,1062449,129953,1104824,129158,20231003
202309,경부선,노량진,212425,51348,209689,49738,20231003
202309,경부선,대방,234111,56628,263934,58873,20231003
202309,경부선,영등포,928270,271046,963089,272471,20231003
202309,경부선,신도림,82515,24639,85700,29262,20231003
202309,경부선,신길,200851,45656,165527,41919,20231003
202309,경부선,가산디지털단지,391393,35651,452905,38326,20231003
202309,경부선,금천구청,236075,77260,236014,78216,20231003
202309,경부선,석수,209365,48159,187453,45627,20231003
202309,경부선,관악,161538,54247,150514,52236,20231003
202309,경부선,안양,587742,120765,582501,124366,20231003
202309,경부선,명학,208036,40876,202928,39933,20231003
202309,경부선,금정,661600,123234,668375,124006,20231003
202309,경부선,군포,157906,38277,151301,37418,20231003
202309,경부선,의왕,200635,41935,196578,41613,20231003
202309,경부선,성균관대,390071,54261,381155,54522,20231003
202309,경부선,화서,194481,44865,186118,43612,20231003
202309,경부선,수원,1020009,147371,1091193,150015,20231003
202309,경부선,독산,402054,67514,408652,69434,20231003
202309,경부선,세류,81762,16353,74598,15830,20231003
202309,경부선,병점,398351,69484,398461,69650,20231003
202309,경부선,세마,73184,15697,68568,14826,20231003
202309,경부선,오산대,97857,17520,88970,16528,20231003
202309,경부선,오산,270197,48148,269501,48826,20231003
202309,경부선,진위,40981,9492,35618,9100,20231003
202309,경부선,송탄,120149,20880,116534,20389,20231003
202309,경부선,서정리,222425,34783,203035,33757,20231003
202309,경부선,평택지제,118905,13431,114497,13222,20231003
202309,경부선,평택,368419,68171,370052,67215,20231003
202309,경부선,성환,155636,20175,150142,20041,20231003
202309,경부선,직산,22422,5039,22274,4741,20231003
202309,경부선,두정,215788,25887,230103,26505,20231003
202309,경부선,천안,183201,53650,171846,53429,20231003
202309,경부선,당정,146249,30682,138684,29045,20231003
202309,경부선,서동탄,33817,7138,30053,7005,20231003
202309,경부선,광명,100364,10687,85265,10400,20231003
202309,경원선,소요산,31286,52674,26186,47827,20231003
202309,경원선,동두천,47618,23732,50313,27990,20231003
202309,경원선,이촌(국립중앙박물관),88794,30209,64815,25406,20231003
202309,경원선,서빙고,49696,18487,46495,17996,20231003
202309,경원선,한남,83616,28651,80907,26778,20231003
202309,경원선,옥수,1699,163,1238,93,20231003
202309,경원선,응봉,38103,17351,31534,15283,20231003
202309,경원선,왕십리(성동구청),410555,72342,416227,75238,20231003
202309,경원선,청량리(서울시립대입구),357938,147530,377828,156906,20231003
202309,경원선,외대앞,249615,46130,242126,46371,20231003
202309,경원선,신이문,170749,67786,153187,66144,20231003
202309,경원선,석계,165095,61625,183841,65892,20231003
202309,경원선,광운대,201665,55252,193911,54134,20231003
202309,경원선,월계,148062,63511,134446,60760,20231003
202309,경원선,녹천,89840,37158,72583,33962,20231003
202309,경원선,창동,11,2,0,0,20231003
202309,경원선,방학,173768,106888,167905,104172,20231003
202309,경원선,도봉,97378,69513,90897,68602,20231003
202309,경원선,도봉산,128451,106375,70953,83263,20231003
202309,경원선,망월사,177127,69455,177358,71193,20231003
202309,경원선,회룡,216993,148961,214337,147196,20231003
202309,경원선,의정부,434405,112675,451677,114492,20231003
202309,경원선,가능,131651,56177,123912,55805,20231003
202309,경원선,녹양,90318,38241,85696,36322,20231003
202309,경원선,양주,172129,60804,163846,59904,20231003
202309,경원선,덕계,107717,29166,93530,27743,20231003
202309,경원선,덕정,144663,35365,134849,35232,20231003
202309,경원선,지행,150456,45185,150655,44944,20231003
202309,경원선,동두천중앙,55676,33984,53397,34118,20231003
202309,경원선,보산,37448,13301,35172,12496,20231003
202309,경의선,홍대입구,56208,5501,70943,6419,20231003
202309,경의선,신촌,22276,3531,29019,4386,20231003
202309,경의선,효창공원앞,75632,15300,82872,17074,20231003
202309,경의선,서강대,57300,11179,58032,10694,20231003
202309,경의선,가좌,123871,43391,115087,42969,20231003
202309,경의선,수색,69104,16541,71577,16110,20231003
202309,경의선,화전,75123,9529,70284,9233,20231003
202309,경의선,강매,71625,18194,60100,17028,20231003
202309,경의선,행신,198029,35107,193614,35405,20231003
202309,경의선,능곡,106703,35132,96937,34443,20231003
202309,경의선,곡산,12976,5527,13327,5646,20231003
202309,경의선,백마,169064,35242,159731,34823,20231003
202309,경의선,풍산,133727,38409,124615,37489,20231003
202309,경의선,일산,236656,68230,227249,68904,20231003
202309,경의선,탄현,182826,40067,169901,38856,20231003
202309,경의선,야당,203266,39515,206224,38416,20231003
202309,경의선,운정,169673,40702,152426,39242,20231003
202309,경의선,금릉,123356,28275,116665,27700,20231003
202309,경의선,금촌,150276,45811,145633,46572,20231003
202309,경의선,월롱,57517,8906,50282,9282,20231003
202309,경의선,파주,35564,7808,27044,6971,20231003
202309,경의선,문산,118435,44087,114565,43995,20231003
202309,경의선,임진강,687,675,721,676,20231003
202309,경의선,운천,103,137,37,104,20231003
202309,경의선,서울역,100000,15702,124830,18662,20231003
202309,경의선,공덕,97649,14771,78910,14320,20231003
202309,경의선,디지털미디어시티,68736,12701,61477,13265,20231003
202309,경의선,계양,1,0,0,0,20231003
202309,경의선,검암,1,0,0,0,20231003
202309,경인선,도화,79599,38890,70253,37673,20231003
202309,경인선,개봉,459112,158368,437984,163688,20231003
202309,경인선,오류동,239872,88216,215526,86007,20231003
202309,경인선,역곡,627474,149604,612416,154467,20231003
202309,경인선,부천,715893,218160,711853,221672,20231003
202309,경인선,송내,617910,125137,610470,124073,20231003
202309,경인선,부평,707277,143014,765901,146652,20231003
202309,경인선,백운,151302,60406,145295,60059,20231003
202309,경인선,동암,351690,103264,350108,104660,20231003
202309,경인선,주안,469591,90844,423419,80884,20231003
202309,경인선,제물포,240954,63342,227023,62574,20231003
202309,경인선,동인천,298839,119042,280726,116326,20231003
202309,경인선,인천,90528,42215,68302,38284,20231003
202309,경인선,구일,192193,46190,197644,45027,20231003
202309,경인선,소사,172594,62889,165612,61247,20231003
202309,경인선,부개,184642,68120,167911,66372,20231003
202309,경인선,간석,121743,44689,114484,42971,20231003
202309,경인선,도원,70136,29455,70552,31197,20231003
202309,경인선,온수(성공회대입구),136429,50019,126235,48689,20231003
202309,경인선,중동,187552,72895,171538,71453,20231003
202309,경춘선,김유정,7922,4419,8953,4618,20231003
202309,경춘선,신내,44897,18849,42064,18187,20231003
202309,경춘선,갈매,66323,21127,55343,19654,20231003
202309,경춘선,별내,68740,21399,64838,19975,20231003
202309,경춘선,퇴계원,75081,27923,67331,26374,20231003
202309,경춘선,사릉,50020,16389,48107,16342,20231003
202309,경춘선,금곡,27754,16531,26526,16004,20231003
202309,경춘선,평내호평,134156,45069,131180,43434,20231003
202309,경춘선,천마산,28563,17950,25565,18020,20231003
202309,경춘선,마석,83699,34487,80207,34064,20231003
202309,경춘선,대성리,19688,6772,20316,6307,20231003
202309,경춘선,청평,37809,20024,37291,19911,20231003
202309,경춘선,상천,4939,5941,4506,5840,20231003
202309,경춘선,가평,49142,17653,50829,17472,20231003
202309,경춘선,굴봉산,1911,2457,1890,2462,20231003
202309,경춘선,백양리,1792,1452,1612,1492,20231003
202309,경춘선,강촌,11915,5395,11289,5538,20231003
202309,경춘선,남춘천,69470,25805,69314,27179,20231003
202309,경춘선,춘천,42837,16819,37871,13889,20231003
202309,공항철도 1호선,영종,96934,22055,98775,22090,20231003
202309,공항철도 1호선,서울역,364386,33847,328846,30795,20231003
202309,공항철도 1호선,공덕,69341,8847,95119,10157,20231003
202309,공항철도 1호선,홍대입구,389379,19011,389231,17294,20231003
202309,공항철도 1호선,디지털미디어시티,352925,27851,326567,26400,20231003
202309,공항철도 1호선,마곡나루(서울식물원),265124,16149,253009,15893,20231003
202309,공항철도 1호선,김포공항,287535,23530,155597,14834,20231003
202309,공항철도 1호선,계양,328414,35993,306604,33752,20231003
202309,공항철도 1호선,검암,178071,18360,179943,18547,20231003
202309,공항철도 1호선,청라국제도시,187213,14961,177497,14828,20231003
202309,공항철도 1호선,운서,233770,31021,245914,31229,20231003
202309,공항철도 1호선,공항화물청사,50863,10126,54052,9947,20231003
202309,공항철도 1호선,인천공항1터미널,366125,35215,355282,33235,20231003
202309,공항철도 1호선,인천공항2터미널,174927,17462,153367,15555,20231003
202309,과천선,정부과천청사,245511,55104,256125,54720,20231003
202309,과천선,선바위,190957,36277,160908,35088,20231003
202309,과천선,경마공원,100628,74996,103438,75111,20231003
202309,과천선,대공원,104822,42063,109289,43154,20231003
202309,과천선,과천,138912,45835,126800,43659,20231003
202309,과천선,범계,630248,113577,635689,112131,20231003
202309,과천선,평촌,406214,66902,393194,67088,20231003
202309,과천선,인덕원,562516,116759,569699,119215,20231003
202309,분당선,압구정로데오,492951,45793,563862,44144,20231003
202309,분당선,선릉,284986,43987,449631,58751,20231003
202309,분당선,한티,385588,69456,403670,70492,20231003
202309,분당선,도곡,156771,54849,151258,51187,20231003
202309,분당선,구룡,59095,17443,54673,17038,20231003
202309,분당선,개포동,101282,35093,103302,36079,20231003
202309,분당선,대모산입구,127588,37259,116721,36887,20231003
202309,분당선,수서,344855,70865,357814,72931,20231003
202309,분당선,복정,31,1,0,0,20231003
202309,분당선,수원,211824,32585,187352,30089,20231003
202309,분당선,서울숲,313625,31910,322238,31212,20231003
202309,분당선,강남구청,213656,38185,250384,41330,20231003
202309,분당선,선정릉,168818,31505,179372,31373,20231003
202309,분당선,가천대,295380,28365,306305,29061,20231003
202309,분당선,태평,287882,90860,266807,93173,20231003
202309,분당선,모란,418090,172602,413505,188839,20231003
202309,분당선,야탑,542947,153038,580470,154627,20231003
202309,분당선,서현,527246,120792,543635,116958,20231003
202309,분당선,수내,295595,72244,297697,71151,20231003
202309,분당선,정자,413960,67862,434955,68143,20231003
202309,분당선,미금,301982,103067,320602,109915,20231003
202309,분당선,오리,238154,71669,197266,63762,20231003
202309,분당선,이매,128190,39430,120345,39016,20231003
202309,분당선,보정,52912,20401,45822,19339,20231003
202309,분당선,죽전,326782,70865,361306,75389,20231003
202309,분당선,구성,100552,36114,105451,35676,20231003
202309,분당선,신갈,99051,30694,96449,30407,20231003
202309,분당선,기흥,257148,43813,238514,42830,20231003
202309,분당선,상갈,125171,31797,119705,30890,20231003
202309,분당선,청명,104970,20448,101464,20718,20231003
202309,분당선,영통,223792,31492,223716,31460,20231003
202309,분당선,망포,376113,40408,356136,38617,20231003
202309,분당선,매탄권선,128068,22759,120972,21892,20231003
202309,분당선,수원시청,323310,44706,359240,46079,20231003
202309,분당선,매교,114842,23912,113284,24216,20231003
202309,서해선,부천종합운동장,59014,6849,45100,5202,20231003
202309,서해선,김포공항,73079,10087,87566,13192,20231003
202309,서해선,원종,84290,33077,85371,33992,20231003
202309,수인선,어천,30133,6912,27740,7617,20231003
202309,수인선,야목,8944,2949,7223,2415,20231003
202309,수인선,사리,125053,19485,106527,17879,20231003
202309,수인선,달월,1737,1130,1237,664,20231003
202309,수인선,월곶,64400,17043,58217,16811,20231003
202309,수인선,소래포구,115399,70522,114067,69893,20231003
202309,수인선,인천논현,119326,35176,128817,36060,20231003
202309,수인선,호구포,91214,21847,93823,21581,20231003
202309,수인선,남동인더스파크,48251,6368,54057,6513,20231003
202309,수인선,원인재,96067,33239,102870,33695,20231003
202309,수인선,연수,107695,30957,104891,30838,20231003
202309,수인선,송도,50146,21695,44467,20628,20231003
202309,수인선,인하대,176636,28217,166384,27044,20231003
202309,수인선,숭의,84697,30272,77045,28824,20231003
202309,수인선,인천,21917,13709,39277,17550,20231003
202309,수인선,신포,39522,13006,40145,13398,20231003
202309,수인선,고색,120145,19383,116996,17786,20231003
202309,수인선,오목천,116200,15275,96809,14770,20231003
202309,신림선,서울대벤처타운,204469,62122,181133,61696,20231003
202309,신림선,샛강,58898,13953,70324,13406,20231003
202309,신림선,대방,64220,16552,44941,13930,20231003
202309,신림선,서울지방병무청,60661,22964,64122,25119,20231003
202309,신림선,보라매,83789,23375,76988,20341,20231003
202309,신림선,보라매공원,41727,17020,45304,17866,20231003
202309,신림선,보라매병원,140605,51339,147324,50469,20231003
202309,신림선,당곡,92750,35465,89128,34881,20231003
202309,신림선,신림,33090,15394,48438,18942,20231003
202309,신림선,서원,75606,24441,61607,23604,20231003
202309,신림선,관악산(서울대),60579,34840,63755,35563,20231003
202309,안산선,중앙,474406,66111,503350,64515,20231003
202309,안산선,산본,351302,103979,380642,105570,20231003
202309,안산선,대야미,110798,32404,97006,30393,20231003
202309,안산선,반월,91677,31228,87998,30815,20231003
202309,안산선,상록수,381559,71506,384166,72747,20231003
202309,안산선,한대앞,247047,43487,247229,45068,20231003
202309,안산선,고잔,219265,36406,209265,35204,20231003
202309,안산선,초지,132069,19051,133251,19193,20231003
202309,안산선,안산,341990,38334,324234,36085,20231003
202309,안산선,신길온천,47537,10294,43446,9994,20231003
202309,안산선,정왕,272084,28852,274700,30139,20231003
202309,안산선,오이도,212173,36727,212399,36644,20231003
202309,안산선,수리산,85065,32403,67213,30832,20231003
202309,우이신설선,북한산우이,62417,35988,55672,37257,20231003
202309,우이신설선,4.19민주묘지,71169,38776,70368,34816,20231003
202309,우이신설선,가오리,72637,51925,69557,52855,20231003
202309,우이신설선,화계,58095,46176,51430,46925,20231003
202309,우이신설선,삼양,31006,28148,31171,30836,20231003
202309,우이신설선,삼양사거리,37782,37150,37141,36819,20231003
202309,우이신설선,솔샘,125990,41483,115101,43252,20231003
202309,우이신설선,북한산보국문,142242,44408,131486,43373,20231003
202309,우이신설선,정릉,95391,47203,82724,43911,20231003
202309,우이신설선,성신여대입구(돈암),71813,30002,84928,28841,20231003
202309,우이신설선,보문,30806,15898,31088,15109,20231003
202309,우이신설선,신설동,34064,29659,33928,27428,20231003
202309,우이신설선,솔밭공원,46435,30850,40531,31799,20231003
202309,일산선,대화,321908,81153,252138,74375,20231003
202309,일산선,정발산,161611,54742,171571,52151,20231003
202309,일산선,주엽,182899,89348,181594,92311,20231003
202309,일산선,원흥,260008,64405,246182,61739,20231003
202309,일산선,지축,10,0,0,0,20231003
202309,일산선,삼송,455955,97757,432701,99727,20231003
202309,일산선,원당,237734,80574,221643,79566,20231003
202309,일산선,화정,370868,117727,380852,120507,20231003
202309,일산선,대곡,67759,13898,51211,12232,20231003
202309,일산선,백석,211709,74406,215211,73709,20231003
202309,일산선,마두,148737,65656,151801,67166,20231003
202309,장항선,배방,29547,6931,28701,6689,20231003
202309,장항선,신창(순천향대),70637,7761,66170,7237,20231003
202309,장항선,봉명,26432,10162,26415,9824,20231003
202309,장항선,쌍용(나사렛대),66276,15135,62814,14235,20231003
202309,장항선,아산,119120,13222,104670,12513,20231003
202309,장항선,탕정,37295,5639,33529,5232,20231003
202309,장항선,온양온천,89398,51557,92261,52455,20231003
202309,중앙선,중랑,109483,50181,102441,49154,20231003
202309,중앙선,회기,690301,123355,653403,120427,20231003
202309,중앙선,상봉(시외버스터미널),129541,42044,127879,40943,20231003
202309,중앙선,망우,151595,73917,144546,74738,20231003
202309,중앙선,양원,65286,21666,62134,21421,20231003
202309,중앙선,구리,288197,80724,292980,81185,20231003
202309,중앙선,도농,249321,66712,222986,64187,20231003
202309,중앙선,양정,11372,7900,9145,7040,20231003
202309,중앙선,덕소,113628,45947,111289,45791,20231003
202309,중앙선,도심,48897,19130,36167,17521,20231003
202309,중앙선,팔당,19547,9885,20641,9853,20231003
202309,중앙선,운길산,14522,10762,13656,11099,20231003
202309,중앙선,양수,37175,23276,36610,23330,20231003
202309,중앙선,신원,3316,4438,2932,3906,20231003
202309,중앙선,국수,12608,9367,12093,9293,20231003
202309,중앙선,아신,11771,8065,11587,7886,20231003
202309,중앙선,오빈,4723,4306,4839,4328,20231003
202309,중앙선,양평,61616,33323,63595,34209,20231003
202309,중앙선,원덕,5568,6400,5554,6181,20231003
202309,중앙선,용문,32263,36497,33343,36704,20231003
202309,중앙선,지평,845,1099,1096,1109,20231003
202308,1호선,서울역,1348135,192774,1281988,182561,20230903
202308,1호선,시청,632630,91677,638223,90742,20230903
202308,1호선,종각,953269,140171,950241,131098,20230903
202308,1호선,종로3가,448626,272687,405816,253726,20230903
202308,1호선,종로5가,464280,238687,459639,230174,20230903
202308,1호선,동대문,214512,115267,206033,113885,20230903
202308,1호선,신설동,275075,113648,266328,110359,20230903
202308,1호선,제기동,223168,260977,212758,278708,20230903
202308,1호선,청량리(서울시립대입구),336979,261424,328930,263187,20230903
202308,1호선,동묘앞,133008,136307,136485,136815,20230903
202308,2호선,성수,1002228,96700,1109521,98378,20230903
202308,2호선,서초,534732,77671,506543,76582,20230903
202308,2호선,교대(법원.검찰청),703119,136587,839997,160235,20230903
202308,2호선,강남,2135670,150557,2069202,130966,20230903
202308,2호선,역삼,1247168,141477,1418473,144453,20230903
202308,2호선,선릉,1328245,228988,1163038,201665,20230903
202308,2호선,삼성(무역센터),1487097,119111,1489273,110566,20230903
202308,2호선,종합운동장,287943,47898,314537,49847,20230903
202308,2호선,잠실새내,544440,109148,550658,107558,20230903
202308,2호선,잠실(송파구청),2074647,205198,2055206,197159,20230903
202308,2호선,잠실나루,327233,84829,314327,84865,20230903
202308,2호선,강변(동서울터미널),799987,111522,760718,107521,20230903
202308,2호선,용두(동대문구청),45927,23259,44851,24192,20230903
202308,2호선,신정네거리,213641,71724,222076,72997,20230903
202308,2호선,양천구청,138634,48314,147947,49457,20230903
202308,2호선,도림천,28576,8294,29319,9181,20230903
202308,2호선,신설동,74972,29598,69573,31257,20230903
202308,2호선,신답,35697,9219,40878,9793,20230903
202308,2호선,용답,61419,17099,59892,16741,20230903
202308,2호선,충정로(경기대입구),231353,46858,243865,46865,20230903
202308,2호선,아현,240473,63289,219957,61771,20230903
202308,2호선,이대,365764,47378,394327,49420,20230903
202308,2호선,신촌,941200,121905,968610,119289,20230903
202308,2호선,홍대입구,1933296,95908,2100640,93189,20230903
202308,2호선,합정,884224,66417,970452,66725,20230903
202308,2호선,당산,439463,54410,510524,60732,20230903
202308,2호선,건대입구,936286,86114,1006470,89574,20230903
202308,2호선,시청,658957,56731,618840,52487,20230903
202308,2호선,문래,521039,84963,540333,83680,20230903
202308,2호선,신도림,1192555,216688,1177824,203909,20230903
202308,2호선,대림(구로구청),555988,120778,567087,124873,20230903
202308,2호선,구의(광진구청),581923,100509,563214,101269,20230903
202308,2호선,구로디지털단지,1418910,179190,1404355,179971,20230903
202308,2호선,신대방,605214,123389,578717,125047,20230903
202308,2호선,신림,1362479,191981,1280050,189138,20230903
202308,2호선,봉천,534675,145108,491105,144348,20230903
202308,2호선,서울대입구(관악구청),1128806,174731,1113258,164472,20230903
202308,2호선,낙성대(강감찬),684234,103290,653134,105424,20230903
202308,2호선,사당,922409,183648,1037452,177133,20230903
202308,2호선,방배,357167,70469,370908,69878,20230903
202308,2호선,영등포구청,490920,95415,503161,91109,20230903
202308,2호선,을지로입구,1252231,99544,1281552,92157,20230903
202308,2호선,을지로3가,618148,70612,614495,68838,20230903
202308,2호선,을지로4가,315037,76718,317204,74642,20230903
202308,2호선,동대문역사문화공원(DDP),353821,54325,408436,58007,20230903
202308,2호선,신당,322043,90048,342334,91998,20230903
202308,2호선,상왕십리,336721,66345,325545,66795,20230903
202308,2호선,왕십리(성동구청),382784,49847,346931,45075,20230903
202308,2호선,한양대,201249,12648,213698,13202,20230903
202308,2호선,뚝섬,605329,57746,644542,57760,20230903
202308,3호선,잠원,108436,29499,104314,27846,20230903
202308,3호선,지축,157010,32162,155481,30771,20230903
202308,3호선,구파발,493865,127554,483941,123179,20230903
202308,3호선,연신내,736320,252159,694225,245605,20230903
202308,3호선,불광,329242,137371,352107,152818,20230903
202308,3호선,녹번,360921,76970,317416,75085,20230903
202308,3호선,홍제,363574,135242,339942,134457,20230903
202308,3호선,무악재,92367,30925,87959,33283,20230903
202308,3호선,독립문,148771,64504,151242,63130,20230903
202308,3호선,경복궁(정부서울청사),572445,79053,580308,75989,20230903
202308,3호선,안국,623183,92511,640281,94983,20230903
202308,3호선,종로3가,227313,62255,275735,69577,20230903
202308,3호선,을지로3가,274309,47932,281066,45289,20230903
202308,3호선,충무로,68,0,0,0,20230903
202308,3호선,동대입구,211757,34803,231159,37197,20230903
202308,3호선,약수,287389,82612,281321,76563,20230903
202308,3호선,금호,173726,52375,157086,51775,20230903
202308,3호선,옥수,190653,58984,197556,58528,20230903
202308,3호선,압구정,764559,125375,830183,125147,20230903
202308,3호선,신사,722949,64286,758493,61490,20230903
202308,3호선,오금,149111,31327,134630,29965,20230903
202308,3호선,경찰병원,162414,42740,161940,43849,20230903
202308,3호선,가락시장,173048,76908,167674,74956,20230903
202308,3호선,수서,412805,111430,424383,109749,20230903
202308,3호선,일원,235198,67866,225762,67073,20230903
202308,3호선,대청,230046,61473,215325,59651,20230903
202308,3호선,학여울,62728,17402,66125,17611,20230903
202308,3호선,대치,294225,66778,283977,64378,20230903
202308,3호선,도곡,113916,22115,117933,21075,20230903
202308,3호선,매봉,273712,65054,266667,60744,20230903
202308,3호선,양재(서초구청),847961,136240,938573,137782,20230903
202308,3호선,남부터미널(예술의전당),707431,114303,717919,114754,20230903
202308,3호선,교대(법원.검찰청),371073,73627,219569,42910,20230903
202308,3호선,고속터미널,1224005,205962,1158247,193879,20230903
202308,4호선,쌍문,646180,166590,588187,164822,20230903
202308,4호선,수유(강북구청),769373,190588,771792,191764,20230903
202308,4호선,성신여대입구(돈암),489826,85043,475776,83150,20230903
202308,4호선,미아(서울사이버대학),312599,112095,294413,113605,20230903
202308,4호선,미아사거리,570071,182162,558561,182638,20230903
202308,4호선,길음,460512,117314,446404,117312,20230903
